编号,公司名,店铺类型,对话,旺旺号,店名,电话1,电话2,电话3,电话4,商家地址,宝贝数,销量,地区,关键词,好评率,描述,描述同比,服务,服务同比,物流,物流同比,好评数,中评数,差评数,月销,月支出佣金,月推广量,商品价格,佣金率,佣金,优惠券信息
175,,二钻,=HYPERLINK("aliim:sendmsg?&touid=cntaobao我爱亲爱的李娜"，"点我对话"),我爱亲爱的李娜,小呗的吉塔总店,,,,18118762076,https://shop493570790.taobao.com,12,21,广东省深圳市,线衣女,100%,4.77037分,-0.50%,4.79259分,-0.87%,4.83704分,0.10%,,,,,,,,,,
176,,四冠,=HYPERLINK("aliim:sendmsg?&touid=cntaobao红万百年服装"，"点我对话"),红万百年服装,佳依点星商城,18868372628,,,15218887970,https://shop106323311.taobao.com,1901,347,广东省广州市,线衣女,98.9%,4.71019分,-1.76%,4.8172分,0.37%,4.84459分,2.27%,,,,,,,,,,
177,,零心,=HYPERLINK("aliim:sendmsg?&touid=cntaobao520娟13"，"点我对话"),520娟13,始于心动忠于白首,,,,15056827963,https://shop234723329.taobao.com,16,0,安徽省阜阳市,线衣女,100%,5.0分,100.00%,5.0分,100.00%,5.0分,100.00%,,,,,,,,,,
178,,二冠,=HYPERLINK("aliim:sendmsg?&touid=cntaobaozglnxcyj"，"点我对话"),zglnxcyj,zglnxcyj厂家宝宝泳衣泳裤店,,,13898920067,,https://shop34146364.taobao.com,80,1490,辽宁省葫芦岛市,线衣女,小宝宝,4.83321分,3.55%,4.87317分,12.97%,4.86703分,8.19%,,,,,,,,,,
179,,零心,=HYPERLINK("aliim:sendmsg?&touid=cntaobaomike柒柒"，"点我对话"),mike柒柒,柒柒美女装店,,,,17671780245,https://shop332853129.taobao.com,2,0,湖北省武汉市,线衣女,100%,,,,,,,,,,,,,,,,
180,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao楚瑟旗舰店"，"点我对话"),楚瑟旗舰店,楚瑟旗舰店,,,,18759972910,https://shop326223348.taobao.com,183,445,福建省泉州市,线衣女,嘻哈风格,4.85452分,0%,4.80602分,0.52%,4.80382分,0.75%,,,,,,,,,,
181,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao八零格格旗舰店"，"点我对话"),八零格格旗舰店,八零格格旗舰店,,,,027-85893076,https://shop67299586.taobao.com,366,748,湖北， 武汉,线衣女,欧美朋克风,4.89341分,16.03%,4.85387分,13.41%,4.87564分,22.27%,,,,,,,,,,
182,,三钻,=HYPERLINK("aliim:sendmsg?&touid=cntaobaotb20720941"，"点我对话"),tb20720941,靓靓精品鞋,,,,15602656770,https://shop193919806.taobao.com,25,82,广东省惠州市,线衣女,妹子偏爱,4.93103分,66.44%,4.94089分,64.20%,4.9491分,67.99%,,,,,,,,,,
183,,四心,=HYPERLINK("aliim:sendmsg?&touid=cntaobaochao102833"，"点我对话"),chao102833,cxcx鞋店,15712779306,,,15712779306,https://shop284473392.taobao.com,19,79,山东省青岛市,线衣女,农民偏爱,5.0分,100.00%,5.0分,100.00%,5.0分,100.00%,,,,,,,,,,
184,,天猫,=HYPERLINK("aliim:sendmsg?&touid=cntaobao美妮兰旗舰店"，"点我对话"),美妮兰旗舰店,美妮兰旗舰店,,,,59188302226,https://shop105514809.taobao.com,174,1328,福建省， 福州市,线衣女,极致性价比,4.85781分,0%,4.79957分,0.66%,4.79881分,0.85%,,,,,,,,,,
185,,五钻,=HYPERLINK("aliim:sendmsg?&touid=cntaobaot_1483360402149_0472"，"点我对话"),t_1483360402149_0472,菲灵专业发品,,,,17605272144,https://shop291128992.taobao.com,42,341,江苏省宿迁市,线衣女,头发护发,4.84507分,16.24%,4.87541分,18.12%,4.89046分,25.86%,,,,,,,,,,
186,,一冠,=HYPERLINK("aliim:sendmsg?&touid=cntaobao咚咚的精品馆"，"点我对话"),咚咚的精品馆,咚咚的精品馆,,027-85610058,13016442148,13016442148,https://shop62475822.taobao.com,81,118,湖北省武汉市,线衣女,金牌卖家,4.93931,67.65%,4.95376,70.43%,4.95954分,73.34%,,,,,,,,,,
187,,五钻,=HYPERLINK("aliim:sendmsg?&touid=cntaobaobaekma"，"点我对话"),baekma,hello首尔,,18653475664,,,https://shop57731705.taobao.com/,230,156,山东省德州市,线衣女,金牌卖家,4.83791,21.14%,4.86722,19.58%,4.88736分,29.17%,,,,,,,,,,
188,,一冠,=HYPERLINK("aliim:sendmsg?&touid=cntaobao东北有机农场"，"点我对话"),东北有机农场,Basicin内衣,null,,,,https://shop106451989.taobao.com,155,42,,线衣女,本命年,4.65625,-2.88%,4.70833,-2.62%,4.79167分,-1.02%,,,,,,,,,,
189,,一心,=HYPERLINK("aliim:sendmsg?&touid=cntaobaot_1504025656862_0291"，"点我对话"),t_1504025656862_0291,泡沫百货店铺,,,,13128286103,https://shop431376289.taobao.com,12,1,广东省广州市,线衣女,100%,5.0分,100.00%,5.0分,100.00%,5.0分,100.00%,,,,,,,,,,
190,,二钻,=HYPERLINK("aliim:sendmsg?&touid=cntaobao伊莎贝尔0202"，"点我对话"),伊莎贝尔0202,伊莎贝尔演出服饰,,18369002624,18369002624,,https://shop104891247.taobao.com,32,0,山东省菏泽市,线衣女,98.1%,4.71429分,-2.03%,4.71429分,-2.68%,4.71429分,-2.85%,,,,,,,,,,
191,,一钻,=HYPERLINK("aliim:sendmsg?&touid=cntaobaotb619319625"，"点我对话"),tb619319625,禹沫杂货铺,,,,16602110195,https://shop345718118.taobao.com,4,270,上海市,线衣女,性价比高,5.0分,100.00%,5.0分,100.00%,5.0分,100.00%,,,,,,,,,,
192,,三心,=HYPERLINK("aliim:sendmsg?&touid=cntaobao流星蝴蝶结o"，"点我对话"),流星蝴蝶结o,金马轻奢馆,,,,18367921990,https://shop593124399.taobao.com,1,0,浙江省金华市,线衣女,100%,5.0分,100.00%,5.0分,100.00%,5.0分,100.00%,,,,,,,,,,
